,code
25130,10730901
25131,10731701
25132,10731201
25133,10731301
25134,10731401
25135,10732805
25136,10732301
25137,10732401
25138,10734001
25139,10733701
25140,10762301
25141,10763901
25142,10762201
25143,10782202
25144,10766901
25145,10767501
25146,10771501
25147,10769801
25148,10770501
25149,10770401
25150,10769901
25151,10770801
25152,10770601
25153,10769601
25154,10771001
25155,10770301
25156,10770101
25157,10770701
25158,10770001
25159,10774201
25160,10772101
25161,10777001
25162,10776501
25163,10774501
25164,10784201
25165,10784302
25166,10784402
25167,10784701
25168,10785201
25169,10781301
25170,10786001
25171,10787901
25172,10790801
25173,10791901
25174,10496506
25175,10794001
25176,10794801
25177,10793701
25178,10794701
25179,10796101
25180,10795701
25181,10798401
25182,10803401
25183,10799501
25184,10801701
25185,10802201
25186,10879601
25187,10879401
25188,10879101
25189,10879501
25190,10910101
25191,10994702
25192,10995602
25193,10995101
25194,10983301
25195,10984001
25196,10983701
25197,10978301
25198,10986801
25199,10999202
25200,10987602
25201,10987802
25202,10987502
25203,10987702
25204,10989701
25205,10998601
25206,11001201
25207,11003401
25208,11005101
25209,11004701
25210,11005802
25211,11002801
25212,11006401
25213,11020105
25214,11021201
25215,11012202
25216,11022202
25217,11022601
25218,11023001
25219,11023101
25220,11023301
25221,11023401
25222,11023501
25223,11023701
25224,11023801
25225,11025001
25226,11025201
25227,10910002
25228,11037101
25229,11053602
25230,11053501
25231,11053701
25232,11037701
25233,11054401
25234,11054101
25235,11054202
25236,11054801
25237,11054602
25238,11055201
25239,11032701
25240,11056402
25241,11114501
25242,11079301
25243,11079501
25244,11120601
25245,11122202
25246,11122001
25247,11123502
25248,11123801
25249,11122801
25250,11095202
25251,11098901
25252,11100201
25253,11098705
25254,441
25255,11095802
25256,442
25257,443
25258,444
25259,11102502
25260,440
25261,439
25262,11103602
25263,11124501
25264,11124601
25265,11124805
25266,11125501
25267,11127101
25268,11133101
25269,11132901
25270,11132801
25271,11134105
25272,11134301
25273,11134701
25274,11134601
25275,11134801
25276,11135401
25277,11135701
25278,11135501
25279,11135601
25280,11139501
25281,11139301
25282,11136701
25283,11136101
25284,11136201
25285,11139601
25286,11138601
25287,11140901
25288,11142305
25289,11143001
25290,11143101
25291,11142001
25292,11142901
25293,11143401
25294,11144201
25295,11145101
25296,11144705
25297,11145901
25298,11146001
25299,11145301
25300,11145701
25301,11145801
25302,11146601
25303,11146501
25304,11146401
25305,11146701
25306,11146801
25307,11146901
25308,11147001
25309,11147401
25310,11147301
25311,11148101
25312,11148201
25313,11148301
25314,11149001
25315,11148601
25316,11149305
25317,11148801
25318,11148501
25319,11149105
25320,11143901
25321,11150902
25322,11151302
25323,11151701
25324,11151901
25325,11152002
25326,11152801
25327,11153001
25328,11165003
25329,11165501
25330,11206201
25331,11207501
25332,11208702
25333,11210105
25334,11211605
25335,11212102
25336,11204001
25337,11217001
25338,11217501
25339,11218101
25340,11218702
25341,11220901
25342,11221001
25343,11221502
25344,11221701
25345,11221801
25346,11222001
25347,11222101
25348,11224201
25349,11224801
25350,11224902
25351,11225005
25352,11225301
25353,11229401
25354,11229201
25355,11229105
25356,11229305
25357,11229501
25358,11228801
25359,11228901
25360,11229001
25361,11229701
25362,11229605
25363,11228101
25364,11228001
25365,11228301
25366,11228201
25367,11228401
25368,11227601
25369,11228501
25370,11227501
25371,11230101
25372,11230202
25373,11231001
25374,11232001
25375,11231501
25376,11231901
25377,11231701
25378,11231801
25379,11233401
25380,11233201
25381,11233101
25382,11234105
25383,11268205
25384,11268405
25385,11291401
25386,11292401
25387,11292601
25388,11293601
25389,11294401
25390,11294007
25391,11322101
25392,11293701
25393,11293901
25394,11322501
25395,11295202
25396,11295401
25397,11295302
25398,11372802
25399,11372702
25400,11361901
25401,11360601
25402,11361402
25403,11343401
25404,11381701
25405,11381601
25406,11345602
25407,11285201
25408,3788305
25409,11345801
25410,11349201
25411,11349501
25412,11350101
25413,11350402
25414,11351101
25415,11383801
25416,11384601
25417,11386501
25418,11386601
25419,11389301
25420,11389802
25421,11392701
25422,11392001
25423,11390701
25424,11392801
25425,11393802
25426,11394301
25427,11394401
25428,11395401
25429,11395301
25430,11396301
25431,11396001
25432,11386401
25433,11375701
25434,11387201
25435,11386301
25436,11387005
25437,11379901
25438,11401301
25439,11402205
25440,11403601
25441,11403701
25442,11404902
25443,11405501
25444,11407002
25445,11407602
25446,11407802
25447,11412301
25448,11413202
25449,11413502
25450,11408502
25451,11409701
25452,11410102
25453,11415301
25454,11416301
25455,11416201
25456,11417902
25457,11418102
25458,11419801
25459,11420401
25460,11421002
25461,11421705
25462,11421601
25463,11425305
25464,11425601
25465,11426501
25466,11426801
25467,11426101
25468,11426601
25469,11426001
25470,11428307
25471,11428801
25472,11427407
25473,11428701
25474,11427707
25475,11430301
25476,11429301
25477,11429505
25478,11430201
25479,11431301
25480,11432902
25481,11432701
25482,11432301
25483,11432801
25484,11433301
25485,11434302
25486,11434502
25487,11435507
25488,11435601
25489,11435701
25490,11436905
25491,11328801
25492,11437101
25493,11437901
25494,11438301
25495,11438401
25496,11438801
25497,11442401
25498,11442305
25499,11443301
25500,11443601
25501,11444101
25502,11444001
25503,11444701
25504,11445301
25505,11448401
25506,11448601
25507,11448201
25508,11448101
25509,11449601
25510,11447901
25511,11449405
25512,11449901
25513,11449205
25514,11448705
25515,11447101
25516,11448801
25517,11452501
25518,11453101
25519,11454201
25520,11454301
25521,11454101
25522,11455401
25523,11456401
25524,11455901
25525,11456301
25526,11456001
25527,11457101
25528,11457201
25529,11457705
25530,11458705
25531,11458905
25532,11458305
25533,11459201
25534,11460705
25535,11460901
25536,11459605
25537,11460305
25538,11459405
25539,11458505
25540,11461005
25541,11460501
25542,11460201
25543,11460001
25544,11459001
25545,11459905
25546,11458201
25547,11457601
25548,11457305
25549,11459305
25550,11461901
25551,11462401
25552,11466301
25553,11463601
25554,11464001
25555,11465201
25556,11465301
25557,11466401
25558,11465001
25559,11466201
25560,11466901
25561,11465501
25562,11462901
25563,11462801
25564,11462601
25565,8279405
25566,11467002
25567,11469405
25568,11469901
25569,11470601
25570,11412801
25571,11323801
25572,11481501
25573,11483101
25574,11483201
25575,11483401
25576,11483501
25577,11483601
25578,11470401
25579,11474301
25580,11475001
25581,11486501
25582,11486605
25583,11486401
25584,11476301
25585,11476101
25586,11477801
25587,11477701
25588,11478001
25589,11478401
25590,11478105
25591,11480101
25592,11480001
25593,11480601
25594,11480801
25595,11491002
25596,11491202
25597,11491101
25598,11490002
25599,11491801
25600,11492502
25601,11495401
25602,11496902
25603,11497502
25604,11497701
25605,11497801
25606,11499102
25607,11510301
25608,11510501
25609,11508601
25610,11512401
25611,11576901
25612,11578701
25613,11579501
25614,11579601
25615,11580301
25616,11580507
25617,11568301
25618,11582102
25619,11585807
25620,11586301
25621,11588201
25622,11573701
25623,11574902
25624,11630201
25625,11630501
25626,11630001
25627,11632301
25628,11633401
25629,11633301
25630,11633201
25631,11633101
25632,11632201
25633,11632101
25634,11631901
25635,11633001
25636,11632001
25637,11632901
25638,11632801
25639,11632601
25640,11632501
25641,11632401
25642,11632701
25643,11633501
25644,11633601
25645,11630801
25646,11631402
25647,11631502
25648,11631102
25649,11630902
25650,11635301
25651,11634901
25652,11635401
25653,11636401
25654,11636901
25655,11636801
25656,11637702
25657,11637902
25658,11637801
25659,11638002
25660,11638402
25661,11638502
25662,11638701
25663,11640501
25664,11639501
25665,11640101
25666,11640201
25667,11639901
25668,11639601
25669,11651101
25670,11648705
25671,11653101
25672,11649005
25673,11650301
25674,11651801
25675,11650501
25676,11649801
25677,11647301
25678,11651601
25679,11647501
25680,11649301
25681,11653701
25682,11647701
25683,11650001
25684,11646501
25685,11654401
25686,11645701
25687,11646401
25688,11649501
25689,11647101
25690,11645901
25691,11647801
25692,11646201
25693,11652001
25694,11650101
25695,11646001
25696,11655104
25697,11655501
25698,11655802
25699,11655601
25700,11655402
25701,11655702
25702,11656301
25703,11658101
25704,11658502
25705,11659205
25706,11659601
25707,11660001
25708,11660101
25709,11660205
25710,11660401
25711,11659701
25712,11659801
25713,11660601
25714,11660901
25715,11661001
25716,11661401
25717,11663501
25718,11663901
25719,11664401
25720,11664505
25721,11666101
25722,11666902
25723,11668001
25724,11667101
25725,11667705
25726,11667901
25727,11667805
25728,11667001
25729,11667201
25730,11667301
25731,11671302
25732,11671801
25733,11671605
25734,11672005
25735,11672401
25736,11673101
25737,11675701
25738,11676001
25739,11675101
25740,11675201
25741,11675001
25742,11675401
25743,11675301
25744,11678401
25745,11677001
25746,11677101
25747,11677401
25748,11677301
25749,11677501
25750,11677701
25751,11676801
25752,11676901
25753,11678701
25754,11689202
25755,11690701
25756,11691901
25757,11692705
25758,11693002
25759,11694901
25760,11695101
25761,11694701
25762,11695301
25763,11695401
25764,11696001
25765,11697605
25766,11698005
25767,11696501
25768,11697901
25769,11697801
25770,11697701
25771,11697001
25772,11697101
25773,11697201
25774,11698801
25775,11679401
25776,11701405
25777,11683101
25778,11683801
25779,11705301
25780,11705401
25781,11704901
25782,11704601
25783,7407106
25784,11686901
25785,11706501
25786,11706802
25787,11707505
25788,11718805
25789,11720101
25790,11720701
25791,11723701
25792,11724701
25793,11724601
25794,11709201
25795,11725701
25796,11714001
25797,11713901
25798,11730301
25799,11730001
25800,11729801
25801,11730401
25802,11730901
25803,11717402
25804,11718001
25805,11719005
25806,11736801
25807,11737801
25808,11737701
25809,11738101
25810,11738202
25811,11738302
25812,11738505
25813,11739601
25814,11740402
25815,11741201
25816,11741401
25817,11741001
25818,11741601
25819,11741701
25820,11740901
25821,11742101
25822,11742201
25823,11742501
25824,11742601
25825,11743001
25826,11742901
25827,11749501
25828,11750001
25829,11746701
25830,11747001
25831,11753501
25832,11753702
25833,11753601
25834,11753902
25835,11754001
25836,11752401
25837,11755501
25838,11755205
25839,11755301
25840,11755901
25841,11755101
25842,11757802
25843,11766701
25844,11766601
25845,11766801
25846,11774101
25847,11773701
25848,11773801
25849,11770701
25850,11771401
25851,11772801
25852,11774901
25853,11775301
25854,11775201
25855,11775501
25856,11776001
25857,11766105
25858,11777201
25859,11777801
25860,11777901
25861,11777701
25862,11777601
25863,11777401
25864,11777501
25865,11778101
25866,11778201
25867,11778001
25868,11761601
25869,11761801
25870,11761701
25871,11762001
25872,11762301
25873,11762101
25874,11762201
25875,11762401
25876,11761101
25877,11761001
25878,11761301
25879,11761401
25880,11761501
25881,11760901
25882,11765001
25883,11765301
25884,11765902
25885,11765501
25886,11765401
25887,11765802
25888,11766002
25889,11765701
25890,11765601
25891,11766401
25892,11766201
25893,11768302
25894,11768202
25895,11767202
25896,11767001
25897,11767102
25898,11766901
25899,11778801
25900,11778702
25901,11780101
25902,11778501
25903,11780001
25904,11780301
25905,11780201
25906,11780401
25907,11778401
25908,11779001
25909,11779301
25910,11779101
25911,11779701
25912,11778601
25913,11779601
25914,11779401
25915,11781001
25916,11782201
25917,11782301
25918,11782001
25919,11781101
25920,11782101
25921,11781901
25922,11780801
25923,11781401
25924,11781301
25925,11780901
25926,11782701
25927,11783201
25928,11783301
25929,11783901
25930,11783501
25931,11783707
25932,11783401
25933,11783605
25934,11783807
25935,11784002
25936,11785401
25937,11787105
25938,11787501
25939,11785001
25940,11787001
25941,11786901
25942,11787305
25943,11787401
25944,11787201
25945,11784901
25946,11784601
25947,11785101
25948,11788205
25949,11780501
25950,11780601
25951,11780701
25952,11808401
25953,11808601
25954,11808701
25955,11811801
25956,11811902
25957,11812602
25958,11812902
25959,11823601
25960,11829401
25961,11801602
25962,11802002
25963,11802802
25964,11789101
25965,11789402
25966,11789801
25967,11789601
25968,11789701
25969,11784401
25970,11784201
25971,11790002
25972,11805001
25973,11805201
25974,11805701
25975,11791802
25976,11792301
25977,11808105
25978,11831001
25979,11838401
25980,11838801
25981,11839701
25982,11839801
25983,11841801
25984,11841701
25985,11843101
25986,11845501
25987,11845301
25988,11845401
25989,11847701
25990,11848601
25991,11875502
25992,11874405
25993,11874507
25994,11875407
25995,11877105
25996,11878901
25997,11860401
25998,11863305
25999,11864001
26000,11864201
26001,11864401
26002,11863105
26003,11863205
26004,11882301
26005,11883701
26006,11863901
26007,11865501
26008,11865001
26009,11865605
26010,11865201
26011,11865401
26012,11862301
26013,11888101
26014,11888907
26015,11890001
26016,11890205
26017,11891601
26018,11890901
26019,11901101
26020,11901901
26021,11903301
26022,11903501
26023,11904401
26024,11904201
26025,11904001
26026,11905701
26027,11906201
26028,11907001
26029,11909501
26030,11909701
26031,11909001
26032,11908601
26033,11908001
26034,11908201
26035,11906502
26036,11911801
26037,11911701
26038,11912501
26039,11912802
26040,11913001
26041,11916301
26042,11916001
26043,11916101
26044,11916901
26045,11917001
26046,11917101
26047,11917201
26048,11917901
26049,11919301
26050,11920501
26051,11921902
26052,11923502
26053,11923602
26054,11924301
26055,11924702
26056,11925801
26057,11926001
26058,11925501
26059,11928901
26060,11928601
26061,11929501
26062,11929901
26063,11931401
26064,11932702
26065,11932602
26066,11932302
26067,11932202
26068,11932902
26069,11933002
26070,11932802
26071,11932502
26072,11933302
26073,11933102
26074,11934601
26075,11936001
26076,11935601
26077,11935701
26078,11938002
26079,11938102
26080,11938802
26081,11939205
26082,11939601
26083,11940107
26084,11940201
26085,11939101
26086,11939001
26087,11941101
26088,11941302
26089,11939301
26090,11939401
26091,11942501
26092,11942401
26093,11943502
26094,11944105
26095,11944801
26096,11945302
26097,11945601
26098,11947802
26099,11946301
26100,11946501
26101,11948402
26102,11949101
26103,11944602
26104,11935102
26105,11950001
26106,11953802
26107,11954602
26108,11955401
26109,11956401
26110,11956301
26111,11956201
26112,11956101
26113,11956601
26114,11956902
26115,11957201
26116,11957901
26117,11958001
26118,11957101
26119,11957001
26120,11957801
26121,11957601
26122,11958302
26123,11958701
26124,11959001
26125,11958901
26126,11958801
26127,11958601
26128,11958501
26129,11961201
26130,11961605
26131,11961501
26132,11961701
26133,11961101
